landmark,auc,auc,auc,auc,auc,auc,brier_score,brier_score,brier_score,brier_score,brier_score,brier_score,c_index,likelihood,likelihood,n,long_model,surv_model,dataset,train_size,task
,avg,12,24,36,48,60,avg,12,24,36,48,60,avg,avg,nr_zero,,,,,,
48,0.9976955951260978,0.9941783455817212,1.0,1.0,1.0,1.0,0.0432751288805902,0.0679798274892065,0.0199960994865428,0.0243896052748468,0.0353571606429355,0.1187354727468647,0.9864864864864864,-0.6392946158965508,0.0,8,RNN,CPH,ADNI,ADNI,Random
12,0.9958385661491832,0.9961981399484524,0.994511363434436,0.99530102807445,0.9995675098137958,0.999549475018431,0.0465717727830952,0.0599169461066507,0.0594128355156953,0.0500584737908952,0.0358594301252113,0.021995757294507,0.9114963503649636,-1.195474282207191,0.0,9,RNN,CPH,ADNI,ADNI,Random
24,0.9408818857139026,0.9956507275584514,0.9964735660513324,0.9994468913325382,0.9994238267591667,0.7692081487675609,0.029427503521895,0.029409112600118,0.0417417551764162,0.0285940801463998,0.0044903406870582,0.0563585635552937,0.8735955056179775,-0.8041837426133435,0.0,9,RNN,CPH,ADNI,ADNI,Random
36,0.8526395318187951,0.9900354463385715,0.9980149500126896,0.997932173636596,0.6489738819254165,0.648997415366732,0.0727250320481485,0.0591160876348249,0.0660107963184057,0.0485340532043918,0.0989168619154329,0.0957607458739025,0.7978723404255319,-0.7095546001303707,0.0,9,RNN,CPH,ADNI,ADNI,Random
48,0.5770608615605985,0.9966134174667042,0.9964721973305664,0.4350198227080843,0.4350577000259308,0.5006472122525548,0.049697327238592,0.0232119545574473,0.0160230563701061,0.0541450755745804,0.0518439423466815,0.1303425147685527,0.6956521739130435,-0.7159377143075527,0.0,9,RNN,CPH,ADNI,ADNI,Random
12,0.9607505980782666,0.9420471598352662,0.969809121975945,0.9876526458253584,0.9852013551500288,0.9572945745938156,0.1283426386005285,0.0943744382928753,0.1322867428498499,0.1331964294285733,0.1320619897056446,0.1372763465432172,0.844392523364486,-1.3592454411054486,0.0,0,RNN,FNN,ADNI,ADNI,Random
24,0.9923571778992856,0.98373399800917,0.9925160999489782,0.9956036271755953,0.9982715459682944,0.9998122100855116,0.0992784662073036,0.0824921191019948,0.1181990797788054,0.0939811883898979,0.1065273230324092,0.0743204281542092,0.8748335552596538,-1.0888655117842645,0.0,0,RNN,FNN,ADNI,ADNI,Random
36,0.997912720925494,0.9968030568876468,0.9981204917152532,0.9974522469726822,1.0,1.0,0.0443309039663289,0.0616593864104403,0.0531324058293927,0.0567529478376574,0.024145719049961,0.0249256998861683,0.9588235294117649,-0.8246005524397154,0.0,0,RNN,FNN,ADNI,ADNI,Random
48,0.9700455660032636,0.9916397828208532,0.9984070294260626,1.0,1.0,0.9039252942860144,0.0439696989556222,0.0393849710805573,0.0460162833968459,0.0218208949438411,0.0224249948478308,0.1318482741873847,0.9299065420560748,-0.9843156072308324,0.0,0,RNN,FNN,ADNI,ADNI,Random
12,0.9922381206442878,0.9928047133438778,0.9892144628318064,0.9933609419967192,0.9956834407212316,0.9920450003096076,0.0504963169544199,0.0215873552434764,0.0395205715869997,0.0648117351312479,0.063812621374279,0.04609332420683,0.930371352785146,-0.7120964915439667,0.0,1,RNN,FNN,ADNI,ADNI,Random
24,0.9859351696994342,0.9402702810858944,0.99436608544708,0.9951883164462956,0.9987707829259732,0.998767310131416,0.0438955415605471,0.0217478157558489,0.0686163835975727,0.0390740126032659,0.0364541106960869,0.0411275029346768,0.932258064516129,-0.6491112117539414,0.0,1,RNN,FNN,ADNI,ADNI,Random
36,0.9980531354533252,0.9962360618764288,0.9968070273929004,1.0,1.0,1.0,0.0286105896377254,0.0750573584427932,0.0283306682730883,0.0282769923463975,0.0130973752887286,0.0144172868425814,0.9285714285714286,-0.742700909602775,0.0,1,RNN,FNN,ADNI,ADNI,Random
48,0.8363016037718859,,1.0,1.0,1.0,0.7673759632547852,0.0387441523710534,0.0095543570046295,0.0136986810914646,0.0038607292061417,0.0054273420723982,0.2544253572237889,0.7804878048780488,-1.059342288939877,0.0,1,RNN,FNN,ADNI,ADNI,Random
12,0.9370147174451994,0.9736261966602286,0.980481216823863,0.9060662156350456,0.8820885872820872,0.8755692155172954,0.1183809864220271,0.1038471996183721,0.1088840204672979,0.1463885197305808,0.1110300187633236,0.1105955738354405,0.8719346049046321,-1.4024604735374726,0.0,2,RNN,FNN,ADNI,ADNI,Random
24,0.8746608689716956,0.9683804933165934,0.8901196594410575,0.8754868223416471,0.8702444135286436,0.7859065553750819,0.1471677553192833,0.0579988109324108,0.1369812190763947,0.1448617192757203,0.1638012640339053,0.2280548268498145,0.8399558498896247,-1.447215002951025,0.0138888888888888,2,RNN,FNN,ADNI,ADNI,Random
36,0.8565551015790711,0.9072849281779136,0.8788494848090471,0.8656166372268976,0.7583762891263529,0.8660686906455419,0.2567045530083237,0.1344512403268163,0.1988805764084359,0.2388454636675639,0.3190259722156874,0.4056811591563987,0.9174757281553398,-1.829666247934644,0.0208333333333333,2,RNN,FNN,ADNI,ADNI,Random
48,0.7306479425133168,0.807245336239775,0.7981080833456814,0.5917252419351778,0.7054345369942392,0.8141552131089985,0.2767005923203241,0.1373536202602915,0.1726773598164713,0.2718175171060103,0.3895358673313501,0.408189629794638,0.7704918032786885,-2.121188307222428,0.0,2,RNN,FNN,ADNI,ADNI,Random
12,0.978935116612377,0.9859915632930812,0.9658183725443256,0.9815451865284276,0.9756976747810456,0.9862729163663292,0.1236278441799524,0.0793743727898911,0.1355711354950052,0.1241969910709705,0.1283988581566532,0.1333144112044705,0.8657265481299816,-1.1816641213318668,0.0,3,RNN,FNN,ADNI,ADNI,Random
24,0.858377228731129,0.9434430747615252,0.97913257629578,0.9827002943442188,0.9818344248732916,0.7010815606132585,0.1166419201208862,0.0791774242004729,0.0976573819249693,0.1149578419834775,0.1201263396397381,0.1884748096702469,0.7764044943820225,-0.8822353560593439,0.0,3,RNN,FNN,ADNI,ADNI,Random
36,0.5797160066344005,0.9928323870460732,0.9924717259993762,0.9923334417786775,0.4301393861405196,0.428423246254398,0.0760583415455111,0.025402694427673,0.0356160852011607,0.0578195890358137,0.1295429576630509,0.1371067741363649,0.835,-0.644369110135715,0.0,3,RNN,FNN,ADNI,ADNI,Random
48,0.6861486231141701,,,0.2556317654549984,0.132548108825481,0.8368295232948805,0.0934524679802091,0.0172366839071583,0.0352491642758064,0.1157324465438926,0.1329462018190904,0.1625274346569362,0.6477272727272727,-1.0658959915619184,0.0,3,RNN,FNN,ADNI,ADNI,Random
12,0.9822581053300706,0.9884391760057376,0.992046644398047,0.9616276728338572,0.9806796116386992,0.987380327780652,0.0804147467226338,0.0498889697242597,0.0407511744774996,0.0950857138498843,0.1296843527016094,0.0623865219988242,0.9,-0.8981915732563482,0.0,4,RNN,FNN,ADNI,ADNI,Random
24,0.9926237454971067,0.9962920688041482,0.985123692260951,0.9905384792597216,0.9978976999780396,0.9978875215271736,0.0871930545213615,0.0129802980371981,0.0749552702090747,0.1596846082816705,0.0743204459990487,0.0666434891541058,0.9045893719806763,-0.8384063901945449,0.0,4,RNN,FNN,ADNI,ADNI,Random
36,0.993558735874006,0.9835785631903228,0.9929433683384492,0.999046502463854,0.9990418860305568,1.0,0.08809503388019,0.0661270997456106,0.1437503538915777,0.0796283066292547,0.0681830155395422,0.0555098191751599,0.9299242424242424,-0.9185104429381986,0.0,4,RNN,FNN,ADNI,ADNI,Random
48,0.964748977867635,0.9919696808658732,1.0,1.0,1.0,0.8813142445559041,0.0964324288013586,0.1561890826058741,0.087845846224698,0.0687244709701663,0.0585553868062768,0.1850189398027127,0.8823529411764706,-1.5205760150978311,0.0,4,RNN,FNN,ADNI,ADNI,Random
12,0.92252554613754,0.9851999325798452,0.8772746655079968,0.9161840265712206,0.9278359467944348,0.9402922137628243,0.0845640510467294,0.0356994487257856,0.0736171786575477,0.1128194943899894,0.0941827697545045,0.0795740740439666,0.8276481149012568,-0.7083912963810676,0.0,5,RNN,FNN,ADNI,ADNI,Random
24,0.8707481561509672,0.8201590161619384,0.900123861554802,0.9062394637265956,0.9308839806538932,0.9299374100534912,0.0848298440038761,0.0682168136938963,0.1082455375690744,0.0872690489757714,0.07646447938115,0.0664638064851208,0.7783985102420856,-0.6728066100196392,0.0112359550561797,5,RNN,FNN,ADNI,ADNI,Random
36,0.9742292077511824,0.9796448459742326,0.9635815122617952,1.0,1.0,1.0,0.0638012063386171,0.0762654588887112,0.0709697294961907,0.0626475111762167,0.0559875475245666,0.0549346154262778,0.8894009216589862,-0.4317617479224969,0.0,5,RNN,FNN,ADNI,ADNI,Random
48,0.9082890668010024,0.9082890668010026,1.0,1.0,1.0,1.0,0.0409360179492593,0.0475965232319936,0.0411706500964368,0.0396577729991597,0.0394212545324321,0.0393922651060235,0.6,-0.2035756214003461,0.0,5,RNN,FNN,ADNI,ADNI,Random
12,0.9639497915164,0.969031783233758,0.9305879411408464,0.9573472610490936,0.9768228289522672,0.981922912594212,0.1641512209584989,0.0973846988910616,0.1412297227661801,0.1874926385067476,0.2081850421138751,0.1420102620033238,0.841855561412757,-1.5446352587759735,0.0,6,RNN,FNN,ADNI,ADNI,Random
24,0.9416901770389908,0.8704087925089534,0.9537231678425928,0.9714072365314542,0.979405611737676,0.9865979769968508,0.1477284139559457,0.1009560522861026,0.1268742946514937,0.2072107822146574,0.1358042219419026,0.1410926617453561,0.8132427843803056,-1.3235308296845112,0.0,6,RNN,FNN,ADNI,ADNI,Random
36,0.987345327632186,0.985113634664552,0.9789888422901952,0.9877970624010528,0.9939769671758636,1.0,0.1115216424713342,0.0560368232305596,0.164472931221158,0.1130044679208304,0.1098170681234005,0.0615473820093359,0.95,-1.0008383590377037,0.0,6,RNN,FNN,ADNI,ADNI,Random
48,0.9793411042505762,0.9637759879676796,0.9891791689561577,0.993284544641366,0.9950702534901434,1.0,0.094690260997389,0.1625148462474762,0.097081945020596,0.1077332517410763,0.0617991904218858,0.0617784673645196,0.8486842105263158,-1.4446461304810845,0.0,6,RNN,FNN,ADNI,ADNI,Random
12,0.8694776705266801,0.9312154447335595,0.9072184603511017,0.9225312557380778,0.8222985614243795,0.8453081812989292,0.0904638448190231,0.0503131074541336,0.0896017790014408,0.0898990084223183,0.1104002638474039,0.0935955485557253,0.8436657681940701,-1.1097135333953316,0.0086206896551724,7,RNN,FNN,ADNI,ADNI,Random
24,0.8551820059419608,0.9380349780167148,0.948797600339051,0.8297116372801413,0.8609671876914939,0.7798086630422442,0.0929109664943705,0.0584816458743517,0.0688027167842075,0.099873228549906,0.0864823018306779,0.1744895917510296,0.8547671840354767,-1.0903631971269214,0.0121951219512195,7,RNN,FNN,ADNI,ADNI,Random
36,0.6947232257569279,0.987184688061202,0.6900143944772708,0.7299063156582384,0.5759438301816727,0.6609401489030523,0.1271104132584399,0.0309433467742827,0.0931227852072491,0.1062869617083289,0.2007347321621428,0.1856510011377947,0.7991071428571429,-1.2586661451485266,0.0188679245283018,7,RNN,FNN,ADNI,ADNI,Random
48,0.6682764501037289,0.6777233924500772,0.7494774373122426,0.6386900453419612,0.625995787462593,0.6529638361871778,0.2382626798322304,0.1184999771644814,0.1431199899729549,0.2630089128784844,0.2114164948410011,0.552510666108481,0.6436781609195402,-2.563758207284728,0.0416666666666666,7,RNN,FNN,ADNI,ADNI,Random
12,0.913489112312912,0.985157677243384,0.8803002667326153,0.8943138082429891,0.9043964187859316,0.9387176520947524,0.1141720761936007,0.0320504930074139,0.1035218852196128,0.1326046447022044,0.1467306384100179,0.1156117798777214,0.8986013986013986,-0.9427259776393708,0.0,8,RNN,FNN,ADNI,ADNI,Random
24,0.8592731721093073,0.8095048680568147,0.8908317447356924,0.8573112020856636,0.9166090949323998,0.912910793375344,0.1218728590227804,0.0875825408224535,0.1218923166019876,0.149295726267662,0.1023697446978102,0.1402847562248704,0.8770949720670391,-0.9359720083482403,0.0,8,RNN,FNN,ADNI,ADNI,Random
36,0.9399963075927488,0.988899654193996,0.866921591872764,0.9406005319179772,0.936663003678689,0.9386663774904752,0.0727096469023757,0.0479477176733961,0.0880208317305721,0.047201239317913,0.0857799221507149,0.0917254711472099,0.9375,-0.5618613866137826,0.0,8,RNN,FNN,ADNI,ADNI,Random
48,0.997695595126098,0.9941783455817214,1.0,1.0,1.0,1.0,0.0586351259680153,0.0589054963488233,0.0189382634968475,0.0564571959835308,0.0748001281345948,0.1097843361653529,0.9864864864864864,-0.5638327353690781,0.0,8,RNN,FNN,ADNI,ADNI,Random
12,0.994564760122531,0.9974813306586228,0.9935423629736158,0.9924796569091175,0.9940588268597176,0.9930253872232102,0.0556615440481046,0.0256690780661465,0.06379160349386,0.067773189525074,0.0621165237163841,0.0322606408480537,0.9242700729927008,-0.8066339236002047,0.0,9,RNN,FNN,ADNI,ADNI,Random
24,0.9562843486982062,0.9948443080029292,0.98924012178202,0.9929934579656042,0.9725044110658474,0.8434096792870102,0.0720338110471007,0.0578605701588521,0.0914960031826303,0.0848180469925648,0.0412907099872236,0.0832003978931161,0.8810861423220974,-0.8820162602816118,0.0,9,RNN,FNN,ADNI,ADNI,Random
36,0.8989914354415505,0.9880756795079496,0.9943444097940434,0.9578663214416152,0.7663028370513241,0.758191838005443,0.0894283221822405,0.0640765309351861,0.1010629001148145,0.0642339507902111,0.1087235998792893,0.1033091449541082,0.8297872340425532,-0.8669417004541328,0.0,9,RNN,FNN,ADNI,ADNI,Random
48,0.6996466653929668,0.9966134174667042,0.9964721973305664,0.748701308701774,0.6614538721862258,0.5333643666001388,0.0448754523862186,0.0320839884663955,0.0108624967585914,0.0439654366053472,0.043498377531661,0.1302670088321543,0.7536231884057971,-0.8420531379537575,0.0,9,RNN,FNN,ADNI,ADNI,Random
12,0.944771711200839,0.9617624939864132,0.960280359741162,0.975392816337711,0.9532675071965744,0.860833769353223,0.1440297077745312,0.0952881330036369,0.1454553641448477,0.1370671848393838,0.1524803483784112,0.1869437344673278,0.8469626168224299,-1.3459585586988545,0.0,0,RNN_long,CPH,ADNI,ADNI,Random
24,0.9599256324755404,0.9759941315490658,0.9882297235154536,0.9900343950920651,0.9202355850447836,0.9327371496998892,0.1012662385069957,0.0802946421594091,0.0904289504133212,0.0845413515492962,0.1323892152468067,0.1151162314777084,0.8695073235685752,-0.9835602956495882,0.0,0,RNN_long,CPH,ADNI,ADNI,Random
36,0.9837970717230896,0.9961463162551538,0.9965970022793884,0.9712192218328654,0.9802962245848184,0.9800187287154511,0.0910519401832384,0.0523444283551913,0.0695161208023529,0.1371500507810956,0.0899127478938387,0.0829132541561417,0.9470588235294116,-0.7651483506904484,0.0,0,RNN_long,CPH,ADNI,ADNI,Random
48,0.9574825795052176,0.9916397828208532,0.9553659414838632,0.97156337982588,0.971162895935315,0.9334678675889312,0.070560705409691,0.0333093353622361,0.0893585074171379,0.0591107102412024,0.0529802007073208,0.1282774711839697,0.9392523364485982,-0.826580762530102,0.0,0,RNN_long,CPH,ADNI,ADNI,Random
12,0.9243848571668328,0.9400424042702707,0.923605036764018,0.9086772262355396,0.906525411167588,0.929480782768414,0.0796938410910158,0.0332540231714678,0.0438725758003918,0.1052063537017177,0.1131026522890314,0.079933541974377,0.9157824933687002,-0.7825699470337326,0.0,1,RNN_long,CPH,ADNI,ADNI,Random
24,0.9084781536463838,0.9015283035494872,0.8965332783519606,0.8932786863132763,0.9246044904530456,0.924391482416692,0.0753530367182505,0.0293440108774495,0.0889365381386774,0.0984306674310569,0.0682280764902063,0.0622897187486735,0.9193548387096774,-0.7982401284745192,0.0,1,RNN_long,CPH,ADNI,ADNI,Random
36,0.9699249086798406,0.9633428306492874,0.9624527301574928,0.9769771351411476,0.976912090747068,0.9774415832744058,0.0517838401629407,0.0745217366107554,0.0790527673815072,0.0391968647072594,0.0325567731036918,0.0381361743078536,0.8988095238095238,-0.8982679236705908,0.0,1,RNN_long,CPH,ADNI,ADNI,Random
48,0.7712511493755609,,1.0,1.0,1.0,0.6749358438494814,0.0468783436023851,0.0292741405227403,0.006008132530623,0.0114296672225311,0.0187898164738324,0.2732973758423674,0.7317073170731707,-1.1384478440327306,0.0,1,RNN_long,CPH,ADNI,ADNI,Random
12,0.9504510582875862,0.9498600233573092,0.9664403786802904,0.9531575765852264,0.9371353815304462,0.9362546627428192,0.1607813818112044,0.1111265713038224,0.1216079315161939,0.1738388396216045,0.2006676965263559,0.1828955478575039,0.8566757493188011,-1.386784774613016,0.0,2,RNN_long,CPH,ADNI,ADNI,Random
24,0.9665297631559164,0.9928501649584924,0.9875375947036265,0.9428197393954396,0.9445528799607984,0.945386491795962,0.1433974828923044,0.0467757568890226,0.1268871452104291,0.1680498515639876,0.1531135762574603,0.2043029601856584,0.8774834437086093,-1.1831227590184792,0.0,2,RNN_long,CPH,ADNI,ADNI,Random
36,0.9561459624609758,0.9865945080128108,0.9804614894584004,0.983830761108552,0.9190171533470928,0.9285473223126652,0.1940749275385189,0.1316039118233023,0.1842473586140828,0.1615166135814378,0.2158768595844004,0.2977138449250073,0.8980582524271845,-1.2968180211869331,0.0,2,RNN_long,CPH,ADNI,ADNI,Random
48,0.8704326799845992,0.9786893682962714,0.9776791689713302,0.8470658341975029,0.7863377714589546,0.8639400255482119,0.2125771617422756,0.1169725692670286,0.1040521828727379,0.1839487699893812,0.2923562315531882,0.4229303558405615,0.8032786885245902,-1.6265456210493074,0.0,2,RNN_long,CPH,ADNI,ADNI,Random
12,0.9927226148572716,0.995537933547625,0.9875569431607376,0.9935149374638338,0.9938123389739884,0.9956746876886624,0.1085682794065989,0.0798870472790854,0.1256554646693694,0.1208334762951071,0.101827878094612,0.0920255498555284,0.8963825873697119,-1.064216741982478,0.0,3,RNN_long,CPH,ADNI,ADNI,Random
24,0.991287532222362,0.9906768664844764,0.9968491376181552,0.9966905920421122,0.9988656234607974,0.9900891652355666,0.0662618810824747,0.0654007281965533,0.0742534122538003,0.0593155915479791,0.0509522605085438,0.0956517918425977,0.8640449438202247,-0.7496253517896102,0.0,3,RNN_long,CPH,ADNI,ADNI,Random
36,0.9846133107176492,1.0,1.0,1.0,0.9790422680464532,0.978893615901868,0.0386803587162001,0.0248981019946509,0.019974116633929,0.0171329076204885,0.0704575288633601,0.0694156614993946,0.905,-0.6064794320082112,0.0,3,RNN_long,CPH,ADNI,ADNI,Random
48,0.9959856121451868,,,0.9845159325600068,0.984406104844061,1.0,0.0536647289563289,0.0014632225283938,0.0051431586640303,0.0639468848623888,0.0683471607783816,0.1529802005126358,0.8068181818181818,-0.8877216030347247,0.0,3,RNN_long,CPH,ADNI,ADNI,Random
12,0.9766070018944212,0.9790925438784508,0.9895626277020148,0.9622777660738072,0.9840615593944556,0.9691320858150582,0.094014577786664,0.0589610458695549,0.0441517901295559,0.1130901870986466,0.112379945022961,0.1539117319214299,0.8570776255707763,-1.0861718639039075,0.0,4,RNN_long,CPH,ADNI,ADNI,Random
24,0.9959803714773262,1.0,0.9814397689489855,0.9974634327727222,1.0,1.0,0.1152659131647925,0.0098373194572907,0.0669864661696096,0.1319612826180035,0.1779856910126238,0.158423106260575,0.8804347826086957,-1.060799663771158,0.0,4,RNN_long,CPH,ADNI,ADNI,Random
36,0.9946724945518072,0.9760093341414036,0.9974405136144966,1.0,1.0,1.0,0.1659568288630366,0.0720768496782122,0.1520289775502585,0.2054252142628555,0.1837833511467448,0.1731026953063628,0.8579545454545454,-1.257077762656479,0.0,4,RNN_long,CPH,ADNI,ADNI,Random
48,0.9170487843219126,1.0,1.0,1.0,1.0,0.6921588218168763,0.1352686507657072,0.1006902948955235,0.1573981760275893,0.1257228718590317,0.1116195409853809,0.19197773348613,0.8487394957983193,-1.9516521777564089,0.0,4,RNN_long,CPH,ADNI,ADNI,Random
12,0.9613475914309876,0.9813622568581792,0.9467128560848356,0.9568394010091292,0.9682648343224036,0.9896554051106868,0.1167526165600545,0.0298093964317643,0.0790135798293925,0.1397267439876008,0.1576006106465604,0.1515296671215646,0.8725314183123878,-0.752296142902838,0.0,5,RNN_long,CPH,ADNI,ADNI,Random
24,0.9610019893242566,0.945449671257004,0.9721725845689322,0.9677058120603818,0.9893768139229469,0.9889393900199474,0.1107228993694639,0.0574600673351878,0.1172764783666905,0.1294708295123502,0.1185165164921402,0.0977954788781617,0.851024208566108,-0.6792151656236058,0.0,5,RNN_long,CPH,ADNI,ADNI,Random
36,0.9726930882327544,0.976002398039144,0.9661866486134122,0.9872976897068944,0.9867746550819506,1.0,0.0845086342137487,0.0835383241846326,0.0991932901555785,0.0881867500489627,0.0739434141502039,0.0698838408158669,0.880184331797235,-0.5118524602392543,0.0,5,RNN_long,CPH,ADNI,ADNI,Random
48,0.9179910939962312,0.9179910939962312,0.9724629433530952,0.985054514271714,1.0,1.0,0.0431899439565672,0.047102027192629,0.0494619278276101,0.0416217476121831,0.0406753018549675,0.0348995698703876,0.68,-0.3367963799215621,0.0,5,RNN_long,CPH,ADNI,ADNI,Random
12,0.9569524579200748,0.9469189891653534,0.9437549601466196,0.9565364766192752,0.9730488734014302,0.9744134601015564,0.1841335330244626,0.1155215456723869,0.1608390848451396,0.1958003242732282,0.220053867540949,0.2041601652046804,0.823405376910912,-1.3814967422441984,0.0,6,RNN_long,CPH,ADNI,ADNI,Random
24,0.9627271592062892,0.9463136110138398,0.9568686798851922,0.972140665315129,0.9754329906882602,0.9867129752624346,0.1467902289724818,0.0791127327775347,0.1336000453652635,0.1796027248605271,0.1615328902826033,0.1457377779855318,0.8370118845500849,-1.0357065365060785,0.0,6,RNN_long,CPH,ADNI,ADNI,Random
36,0.984677135483093,0.9723833614449788,0.9809283050974968,0.9811642877992524,0.988310474129048,1.0,0.1156728460191267,0.0776450438972042,0.1401519641603062,0.1317650396853136,0.1128116901651195,0.0782803362343305,0.9342105263157896,-0.8652284612184868,0.0,6,RNN_long,CPH,ADNI,ADNI,Random
48,0.9828334965957476,0.972438340074587,0.9775606484443397,0.9860740396889868,1.0,1.0,0.1131774756058057,0.1419164157193992,0.1452496501978775,0.122389651998387,0.0977931465279983,0.0326384916785208,0.8223684210526315,-1.1934731392789684,0.0,6,RNN_long,CPH,ADNI,ADNI,Random
12,0.935618106512463,0.9727804704258648,0.956380150118008,0.971536635012099,0.9068969242526934,0.9227720212952968,0.1061381357050907,0.0494791097780078,0.1059848807230298,0.1066539556738185,0.1226626295332479,0.1290230440025258,0.8917340521114105,-1.065158294791876,0.0,7,RNN_long,CPH,ADNI,ADNI,Random
24,0.9075268113136344,0.9511263003087196,0.966230735653722,0.8746223047086135,0.9019949342917482,0.9143720066284624,0.1003027605251795,0.0739462229748956,0.0950553238658694,0.116722602225399,0.0906956961091995,0.1235286168256046,0.8281596452328159,-1.0187013488846528,0.0,7,RNN_long,CPH,ADNI,ADNI,Random
36,0.8487759641924993,0.98272014798144,0.8277367307147472,0.8701399316373504,0.8297587913170622,0.8279246408892426,0.0970998674492333,0.0309867824933702,0.0835860002996336,0.0882893921640386,0.1359226194776287,0.1302161332178941,0.8482142857142857,-1.0698004155033318,0.0,7,RNN_long,CPH,ADNI,ADNI,Random
48,0.7735045755312318,0.7917203084861213,0.8515517633839244,0.8106007522844423,0.8085601963349531,0.7391660103651961,0.1922850165205642,0.1211197611888041,0.1339783394014524,0.1884281259734188,0.1774817037335796,0.417384032758808,0.7471264367816092,-1.9258279298902563,0.0,7,RNN_long,CPH,ADNI,ADNI,Random
12,0.9472837243899952,0.9759866869723728,0.9214542020877946,0.9471523535915533,0.9506788850323764,0.9672859976966168,0.1413093753148827,0.0322552483335706,0.1254152108132468,0.1617292263318285,0.1854914524176337,0.1529479750600731,0.8710664335664335,-0.8483090661470238,0.0,8,RNN_long,CPH,ADNI,ADNI,Random
24,0.9527153364448744,0.9299875593101564,0.958686185149672,0.964515372006135,0.9787404857128092,0.9796364078393404,0.1255919771256628,0.0971511497596946,0.1355791118515433,0.157374206207258,0.1100707951513485,0.1015364408253085,0.8512569832402235,-0.8611634002271046,0.0,8,RNN_long,CPH,ADNI,ADNI,Random
36,0.9934568507568295,0.9947743148337282,0.9866447842487523,0.9966464050312024,0.9965616334128456,0.9965372058958164,0.0568185919678289,0.0560098655956391,0.0861779754357876,0.0481823312484235,0.0430174495852734,0.0437833576080226,0.95,-0.5167750256320618,0.0,8,RNN_long,CPH,ADNI,ADNI,Random
48,0.9957296904031646,0.989211849439574,1.0,1.0,1.0,1.0,0.0269249098035854,0.0563590583373077,0.0267268363505363,0.0222977803657569,0.0230014571657968,0.0149880723271952,0.9594594594594594,-0.555501405762336,0.0,8,RNN_long,CPH,ADNI,ADNI,Random
12,0.9653514937998144,0.9952720839879544,0.9632087478323766,0.9354065214143812,0.9494839750537286,0.9493435048863772,0.0692494237964094,0.0326761454348866,0.0622067560532871,0.0753865503245215,0.0855268920274059,0.0750788481259598,0.9032846715328468,-0.8313994964451784,0.0,9,RNN_long,CPH,ADNI,ADNI,Random
24,0.9757801286678576,0.995822907385734,0.9687350350373268,0.9780436145957928,0.9781009748742712,0.9478510272399672,0.0682424472066383,0.0457207696889565,0.0640668016885337,0.0746505484284208,0.0590566156726998,0.1046708763848408,0.8679775280898876,-0.8022677115093511,0.0,9,RNN_long,CPH,ADNI,ADNI,Random
36,0.8905768838994141,0.9214964504476276,0.9560464333865586,0.9568324082599132,0.8257007972223913,0.8242897273195,0.0779309463967556,0.0490441030601963,0.0757126024653327,0.054424040654806,0.1051989035977566,0.1037323746780581,0.7925531914893617,-0.7139850856303522,0.0,9,RNN_long,CPH,ADNI,ADNI,Random
48,0.7993922528137736,0.8779019281311207,0.8728104513512238,0.8693859007281924,0.868328491276866,0.7126631468267904,0.0579320095691653,0.0279836169867837,0.0222447281358057,0.060275520487138,0.0599188360853834,0.1505942901498843,0.8405797101449275,-0.5953893878488723,0.0,9,RNN_long,CPH,ADNI,ADNI,Random
12,0.9599884257383576,0.9389878781352252,0.9765927664492124,0.9923851728826258,0.9925502795896416,0.9436156132011196,0.1136315804879938,0.0854648607388526,0.122624846739573,0.1085834957133568,0.1148668927973119,0.1314373126646146,0.8656542056074766,-1.2668424048652371,0.0,0,RNN_long,FNN,ADNI,ADNI,Random
24,0.993970041309876,0.9930491365765574,0.9968738776849536,0.9961647430366916,0.9968796945602586,0.9858913213388778,0.0719316396523231,0.0688214319360887,0.0740583209550862,0.0701577195307969,0.0854432291227915,0.0473131460651468,0.8801597869507324,-1.0061201293440167,0.0,0,RNN_long,FNN,ADNI,ADNI,Random
36,0.9968267687709808,0.9958179459389074,0.9953987993903468,0.996301100098621,1.0,1.0,0.0512367487361961,0.0514474007404683,0.0714982572726675,0.0655744103487381,0.023084175295499,0.0381329033152911,0.9627450980392156,-0.8411023300083403,0.0,0,RNN_long,FNN,ADNI,ADNI,Random
48,0.9976828932833912,0.9916397828208532,0.9968140588521252,1.0,1.0,1.0,0.038183312307127,0.0431071344250765,0.0471093778343638,0.0185144959289323,0.029916574289359,0.0712784679266291,0.9205607476635514,-0.9253270936918168,0.0,0,RNN_long,FNN,ADNI,ADNI,Random
12,0.9947232611819466,0.9938678549422644,0.9926520420840692,0.9970672965345032,0.996551656491906,0.9938651327375572,0.0486975161297792,0.0220298739686934,0.0402289291456323,0.067876041332638,0.0597683986850498,0.0318035167429,0.9224137931034484,-0.6133450705960691,0.0,1,RNN_long,FNN,ADNI,ADNI,Random
24,0.9875546051929738,0.9402749850270476,0.9970714608714892,0.9964646151495132,1.0,1.0,0.036832542017533,0.0272606450803874,0.0556737569893429,0.0459634252366776,0.0226394306049579,0.0188464653979198,0.9225806451612903,-0.6068420908084801,0.0,1,RNN_long,FNN,ADNI,ADNI,Random
