landmark,auc,auc,auc,auc,auc,auc,brier_score,brier_score,brier_score,brier_score,brier_score,brier_score,c_index,likelihood,likelihood,mse,mse,mse,mse,mse,mse,n,long_model,surv_model,train_size,task
,avg,1,2,3,4,5,avg,1,2,3,4,5,avg,avg,nr_zero,avg,1,2,3,4,5,,,,,
2,0.9182732909227974,0.9532350732645763,0.941025378397262,0.9150047046330162,0.8874964495821643,0.8660264497673568,0.1312592212856045,0.0828237911210165,0.1139377505827752,0.135995376694187,0.151071260635855,0.1652412033381849,0.6984355895834079,-1.539887316179046,0.0,0.0665993557726496,0.0183299174991281,0.0444181479244923,0.0673549112775136,0.0896734239598721,0.1132203782022421,8,RNN_long,CPH,1000,No
3,0.918195118546012,0.9522130191455064,0.9351509213711532,0.9101034840234086,0.8885438415274719,0.8714404037394956,0.1286359546346074,0.0820161617759508,0.116073690848757,0.1332912439351516,0.1484206057531381,0.151500394226815,0.7118352742423811,-1.4775628541201271,0.0,0.0686498943389231,0.0274729007408996,0.0514159793464798,0.0710711422835267,0.0916906897639227,0.1015987595597866,8,RNN_long,CPH,1000,No
4,0.8994693375937964,0.92866012708296,0.9082276420496702,0.8944508604901183,0.8774641261649337,0.8570537473753059,0.1312280429505277,0.0858515286897014,0.1208113687731991,0.1387150823456877,0.1447160539770051,0.1554878047227361,0.7199396564949628,-1.4345655712063587,0.0,0.070273913819734,0.0272676226573284,0.0550337560630726,0.0784280415928773,0.0897902876598373,0.1008498611255541,8,RNN_long,CPH,1000,No
1,0.9157372246380518,0.9676170198046544,0.9379749698667084,0.9114938415869804,0.8808586159116703,0.8531450246370372,0.1419166595777068,0.068367535679881,0.1201450247049425,0.1440173708398782,0.1728275233575612,0.1929859031370095,0.6849477052099797,-1.6346806890782803,0.0,0.0775176259130581,0.0200237228731429,0.0497539905422783,0.0770653883123305,0.1074694933163549,0.1332755345211841,9,RNN_long,CPH,1000,No
2,0.9326487262993356,0.9600213424387264,0.952057996579052,0.9311500370935536,0.9064446505409222,0.8904492251960009,0.1360362078956531,0.0870506400785053,0.116158447850182,0.1404378944175274,0.1594442759304035,0.1691577866904935,0.7067399261878611,-1.503668175560944,0.0,0.0711196264873349,0.0248822755811066,0.0497402292136681,0.0734207660953471,0.0948487641903832,0.1127060973561697,9,RNN_long,CPH,1000,No
3,0.9406340153017188,0.9652927452437176,0.9473071804019232,0.934553037504022,0.923069458935311,0.911681635225025,0.1330895717974515,0.080056671343956,0.1239663833136672,0.1417799585639847,0.1502055888395709,0.1527560416012102,0.7278437402124085,-1.4236848786320582,0.0,0.0704304133433978,0.0291674123616674,0.0572077855838677,0.0765770935632484,0.0898950830423563,0.0993046921658489,9,RNN_long,CPH,1000,No
4,0.9304592301824348,0.9470033474838206,0.9381726108547744,0.9299524467915574,0.9166642143544924,0.8991952959235143,0.135355245641906,0.0893943233043899,0.1285868281147296,0.1436552702399596,0.149456295287566,0.1500508545463478,0.7362499360767956,-1.3583652456807522,0.0,0.0720072830960417,0.0321635478342616,0.062976354270457,0.0817202124859967,0.0918576340630302,0.091318666826463,9,RNN_long,CPH,1000,No
1,0.8171164204637666,0.8078255257945754,0.8336064989729544,0.8296983454698507,0.813825444678576,0.7927957498305985,0.1705264517293563,0.0961472544268755,0.158417390390006,0.1800475855603876,0.192778056860955,0.2055782937852775,0.6145373523353092,-1.8341842271294908,0.0,0.0999552037474829,0.0413376965616745,0.0893495646360149,0.1084758864784527,0.121109812882996,0.1395030581782763,0,RNN_long,FNN,1000,No
2,0.8464402387320542,0.8278554809585887,0.8541677290188768,0.8581434447107001,0.8475962014404884,0.850194867182567,0.1552456469021115,0.1106330230645967,0.1482930347764688,0.1624404345554024,0.1709636981816814,0.16793781712519,0.6310966132699832,-1.6867913699081916,0.0,0.0860063854173976,0.0478620767134004,0.0782211104939415,0.0895014224768307,0.1022332662192681,0.1122140511835474,0,RNN_long,FNN,1000,No
3,0.9030655625608648,0.893166035344855,0.90949565768093,0.9007206897483548,0.908657136089526,0.9076869394349126,0.1326298692264174,0.0958821906714828,0.1333590040342878,0.1467513660883007,0.1363764655791334,0.1321830917364129,0.6545210367965985,-1.5423806296498006,0.0,0.0674974525628153,0.0395668120813399,0.0646867597597175,0.0778302420364461,0.0781282612713724,0.0772751876652004,0,RNN_long,FNN,1000,No
4,0.9190518503355763,0.9151825787509013,0.9062082218103126,0.926235340134518,0.9325340113502686,0.9233385340956524,0.121061422182684,0.0937787959195156,0.1337361436539761,0.1266702231088574,0.1181586541987539,0.1175825396187817,0.6854890673056552,-1.392839587176559,0.0,0.0564889315109769,0.0353033894763657,0.0642134704296098,0.0644157483638615,0.059319403266722,0.0591926460183255,0,RNN_long,FNN,1000,No
1,0.8651604542668494,0.8791542207665093,0.8827767282596217,0.8750813537469063,0.84986283734936,0.8229560172016823,0.1494856354102248,0.0900041975810852,0.1338659902319187,0.1466110962898842,0.1723280641827993,0.2002705842915088,0.6465629357712822,-2.161511792161395,0.0,0.0869771616104736,0.0349830206267026,0.0687854139232831,0.0823550128497994,0.1068092003280268,0.141953160324556,1,RNN_long,FNN,1000,No
2,0.8984617218187014,0.8886809977238739,0.9152105148925616,0.9097983532064626,0.8946086024136611,0.880837689347106,0.1393736563679161,0.1026056727241786,0.1259433788592172,0.1375411882197127,0.1544510005337221,0.1765124429938464,0.6559747704909694,-1.9261145659628305,0.0,0.0778287188032237,0.042753362756635,0.0614090093139048,0.0701815404722943,0.0922491800640309,0.1225505014092533,1,RNN_long,FNN,1000,No
3,0.9457648028704552,0.9364727097257496,0.9548317933234636,0.952287422136716,0.9460943914231742,0.937540573075377,0.1209392707219062,0.0946690846471855,0.1189075845381064,0.1213143572640488,0.1281885320840179,0.1360241333557178,0.6719578979338098,-1.6890966999138846,0.0,0.0615923570369574,0.0401710849041942,0.051974920716941,0.0582951384502453,0.0710522751385576,0.0864683659748491,1,RNN_long,FNN,1000,No
4,0.9640204036412904,0.9641931272404392,0.96855132749601,0.9701689679399248,0.9624295713999804,0.9474028173748322,0.1080423647304425,0.0864183624077538,0.1090692495806067,0.1056394821492135,0.109632055303383,0.1292389813693799,0.7021098310235748,-1.4800041284357357,0.0,0.048348275286203,0.0279583163995416,0.0427139093417915,0.0456002883547085,0.0543786608564227,0.0710902014785508,1,RNN_long,FNN,1000,No
1,0.8663020485516527,0.8826712822106927,0.8887857509807328,0.875044353357636,0.846890388393077,0.8195757364920104,0.1503762994491397,0.0847012415754099,0.1250893836847584,0.1438685971217101,0.1811715174960787,0.2180501574126131,0.6483084806737812,-2.247049192277266,0.0,0.0856536897308817,0.0294383073715742,0.0563204267275141,0.0749292927483733,0.1114851153335373,0.1560953064734096,2,RNN_long,FNN,1000,No
2,0.902524560128122,0.8958137313035519,0.9182286908452656,0.9122891094208608,0.8983222575408837,0.8836751166765051,0.1430462389623319,0.0973123502479665,0.1173928550880745,0.1393726728177236,0.1652428115401908,0.2030408825587114,0.6627327195509227,-1.9538212541844968,0.0,0.0810598793652119,0.0359672790314367,0.0510107458925103,0.0704602793590316,0.102194964591393,0.1456661279516881,2,RNN_long,FNN,1000,No
3,0.9568758017542092,0.945707176501886,0.9652715759996586,0.964488275352191,0.959985551397845,0.9479499607893794,0.1230121812299894,0.085616507201937,0.1116529234520504,0.118080257216705,0.1391117748315143,0.160791031637439,0.6841348480965804,-1.6581946014096665,0.0,0.0647443305363833,0.031279659124137,0.0456345480066349,0.0551061571643798,0.080550463050046,0.111150825336719,2,RNN_long,FNN,1000,No
4,0.9717212863312564,0.9701651178731266,0.9772926571885224,0.9791200771198164,0.9717006787621972,0.9530307611095404,0.1104405736205147,0.0855511579380311,0.104203011347555,0.1075284050478009,0.1177467582973147,0.1390170816407452,0.7167076992760241,-1.4147485328175986,0.0,0.0524274044830021,0.0279924601209186,0.0381749621141888,0.0480326098280951,0.0652591784137991,0.0826778119380087,2,RNN_long,FNN,1000,No
1,0.8817518487468666,0.911097461833458,0.9035281818721328,0.8850757290551958,0.8570126488488113,0.8306718699608509,0.1416716068879507,0.0790922840046242,0.1178972160001982,0.1402471771454125,0.1701756028466378,0.1976405791144841,0.6642129305386726,-1.9215403874122907,0.0,0.0756835546500101,0.0246262701942902,0.0476928434751411,0.0711147768231124,0.0997987646922441,0.1351851180652628,3,RNN_long,FNN,1000,No
2,0.9141680702077932,0.9260684908208612,0.9254849025055152,0.9153331111626712,0.9013784151382233,0.8909954682915269,0.1350585836714006,0.0890388352156085,0.1181456177053619,0.1366450072058953,0.1540781504293191,0.1736922834744436,0.6808868383423731,-1.761568841243731,0.0,0.0694823635715643,0.0264125060451084,0.0499715213506016,0.0653036069422026,0.0888560233014509,0.1168681602184582,3,RNN_long,FNN,1000,No
3,0.9405961466062416,0.933635040557082,0.9445012510660532,0.9446833507366944,0.9433300567619436,0.937396589760139,0.1214455486395348,0.0891247131029841,0.1199236156756203,0.1248158529261563,0.1279124248625864,0.1371358890845687,0.7019095887550658,-1.5810536288355457,0.0,0.0606534901086287,0.0346373308118092,0.0515335512258541,0.059731364748941,0.0703810432912395,0.0869841604652999,3,RNN_long,FNN,1000,No
4,0.9554541782372232,0.94519193485918,0.9580140122891398,0.964595644375527,0.960838771111276,0.9509633155428798,0.1082890930006889,0.0905135715186987,0.1135694399963345,0.1087515744555443,0.1100444634549109,0.1110682166732334,0.7213832250900404,-1.4285953324939566,0.0,0.0480474614306403,0.0308739390599153,0.0462026016507408,0.0496716505713104,0.0569008637493209,0.0565882521219142,3,RNN_long,FNN,1000,No
1,0.8799558930657275,0.9083765019810176,0.8962739212822557,0.8859851900541746,0.8581195529344865,0.8315958149708963,0.1445667540168344,0.0786092166685878,0.1226089146042588,0.1405301847237136,0.1731583825437476,0.2053298517226473,0.661506955792946,-2.023231502540636,0.0,0.0808561420540562,0.0248414021362524,0.0560685038783621,0.0737891282083876,0.1059360913480706,0.1436455846992082,4,RNN_long,FNN,1000,No
2,0.90920827825676,0.9104591343045244,0.9278271048818828,0.915477709078512,0.8985596061936707,0.8844815604037436,0.1390377486593452,0.0949502110016177,0.1169506092854237,0.1369457686724653,0.1597330583338417,0.1900929056896826,0.6710464757749364,-1.7938457660904972,0.0,0.0757619279899572,0.0341957958866886,0.0504939983641264,0.0686059142854522,0.09531886471946,0.1301950666940587,4,RNN_long,FNN,1000,No
3,0.949476679816154,0.957217332235846,0.9573357669074904,0.9489311923088511,0.9395284644063157,0.9340547976493344,0.1264040263002668,0.0863772844497997,0.1131616101400744,0.1256847768319013,0.1459140819595357,0.155333988089312,0.6970691798828811,-1.5661551951117163,0.0,0.0640592461709224,0.0317149669598563,0.0466926745814416,0.0607302291606284,0.0830566964796439,0.0981016636730417,4,RNN_long,FNN,1000,No
4,0.9568904407862372,0.9619554026679764,0.9595811710955862,0.9586978309521836,0.9549769497386094,0.9410679140664944,0.1197830827698636,0.0829123111003308,0.1122904958621166,0.1251251219797222,0.1281505220644669,0.1442200712459666,0.7241812350693658,-1.376751831312182,0.0,0.0566355698643974,0.0271281726131486,0.046048126758693,0.061078380852711,0.0691238580518674,0.079799311045567,4,RNN_long,FNN,1000,No
1,0.8650078576330817,0.883437629936324,0.8869059287845154,0.8724263849480361,0.8451625833994949,0.818441465018078,0.1468243818004246,0.0910334158560686,0.1251313204179315,0.141605225913288,0.173029121673688,0.2040303025375131,0.6415304622854071,-2.1234095271200726,0.0,0.0837201338701436,0.0370958846821896,0.0568398847932521,0.0750231054129331,0.1052688709359644,0.1443729235263791,5,RNN_long,FNN,1000,No
2,0.9046772059527712,0.9083697605706424,0.9200717103210196,0.911688277082026,0.8933831842949067,0.880308419177884,0.1412116992143436,0.0909874811414038,0.1165230882139112,0.1399622005418337,0.1643876649531706,0.1969602051555143,0.6519331257249182,-1.9085225392538747,0.0,0.0794731062660078,0.0288962396194549,0.0504410223964012,0.0726763099636309,0.1030373210560907,0.1423146382944615,5,RNN_long,FNN,1000,No
3,0.9476635416870828,0.945361241888628,0.9544965206047944,0.9503841678365864,0.9470373691964576,0.9362911855249828,0.1318400136802555,0.0859763113562592,0.1183766719292908,0.1297016174989836,0.1497110935939188,0.173165032041398,0.6823011873238234,-1.6512414487382845,0.0,0.0737871437618417,0.0320052923784644,0.0533940903848343,0.0684932559665574,0.0922573542188145,0.1227857258605378,5,RNN_long,FNN,1000,No
4,0.9694849459517766,0.9723131834483504,0.9702800682061756,0.9751353170746548,0.9677860268154465,0.9550361921376236,0.1258812610557484,0.0874827620532452,0.1133943556882523,0.123181074880268,0.1410460092834443,0.1643244466888128,0.7162153079637354,-1.42456050895568,0.0,0.0687076135871453,0.0312034989918975,0.0511656025236496,0.0646521834807211,0.0882607537579202,0.1082560291815382,5,RNN_long,FNN,1000,No
1,0.8533665241169919,0.8692553341574915,0.8741472711475955,0.858730793228303,0.83653631770417,0.8113780305623699,0.1521366120896229,0.0945446249041458,0.136791474814271,0.1512831206802629,0.1742282014868676,0.1979426778500345,0.6420275601996084,-1.9025935467910644,0.0,0.0880305297572157,0.0399391007600976,0.0694271251102758,0.0839038592728929,0.1073220572467819,0.1395605063960304,6,RNN_long,FNN,1000,No
2,0.8782750837531911,0.8736511480124827,0.8867873643807607,0.8881741374850658,0.8767168767007387,0.8631862110694724,0.1438807665159334,0.0997942921762646,0.1307887101724891,0.1457967210901483,0.1601791017739961,0.1777227738779356,0.641977529811526,-1.7481155072132732,0.0,0.0812662642121411,0.0391013956505406,0.0640770263928579,0.0782671335253807,0.0996128520918075,0.125272913400119,6,RNN_long,FNN,1000,No
3,0.9363927941074944,0.9271260435617472,0.945185696008958,0.9444420426495096,0.9348541330625656,0.9289456517644996,0.1208978518202916,0.0916897933518294,0.118451741738054,0.1206638311842761,0.1298166883564171,0.1376284986530092,0.6603200364454315,-1.5299617665706111,0.0,0.0614356313005657,0.0368206162519769,0.0526441688563999,0.0585885411926573,0.0735227463020304,0.0856020838997642,6,RNN_long,FNN,1000,No
4,0.9606050820183404,0.9632981809060944,0.9667244494178816,0.962786583308858,0.9589685203396484,0.9426045710326156,0.1073965584365792,0.0849692617736162,0.1052173456437214,0.1100203036187061,0.1113483833127345,0.1210311405686932,0.7002147819670814,-1.3499935670294985,0.0,0.0456860342936228,0.0263496926257666,0.0386256240709211,0.0500173832071672,0.0545546697832858,0.0588828017809733,6,RNN_long,FNN,1000,No
1,0.84490843891819,0.8578258954903389,0.8612777933040533,0.8532853402643001,0.8284137935856761,0.8095182981303484,0.1511489418303141,0.0892278820533435,0.1372288730784976,0.1523788086690099,0.1758935034791674,0.1889612821358192,0.6315173941782969,-1.7821736079376118,0.0,0.0875959130719266,0.0353409630739683,0.0730477503260952,0.088316539016161,0.1117399222352751,0.1295343907081334,7,RNN_long,FNN,1000,No
2,0.8843018834333791,0.8809013932291325,0.8941270076058855,0.8796721637327749,0.8806925172139429,0.885573433664305,0.1365313251913165,0.094290927354552,0.125579953533538,0.1491120567551078,0.1524485183372901,0.1436786169241085,0.6531925288601445,-1.6040228506843817,0.0,0.0710617961114218,0.0340409190588786,0.0600849668778505,0.0823688753131233,0.0881211718278512,0.0906930474794056,7,RNN_long,FNN,1000,No
3,0.9177857393014038,0.919202079308466,0.9018582958341408,0.919455349932274,0.931317212684206,0.9213870491436646,0.1242230970179883,0.0881585843947456,0.1322546696730694,0.1369671935032817,0.123628413545593,0.1199256383052725,0.6721230412953314,-1.4674056960431572,0.0,0.0609718507896641,0.0351230581715952,0.0659963612056495,0.0703988545225798,0.0655169140280741,0.0678240660204218,7,RNN_long,FNN,1000,No
4,0.9172784919701824,0.8941267737419639,0.9218781312454544,0.9365483950830606,0.9272078198326424,0.913802705974743,0.1223346951513344,0.095795753577346,0.1293820714461869,0.1264274828771679,0.1224955189468467,0.1262716610929259,0.6984936040267966,-1.3606338114219578,0.0,0.0567776137248331,0.0376463544291141,0.0586166256603881,0.0616884492443942,0.0626845623251421,0.063252076965127,7,RNN_long,FNN,1000,No
1,0.871471007861304,0.9110126987182156,0.8915849261460277,0.8687748964297732,0.8427166883321685,0.8207546731888697,0.1433526612685001,0.0769577285909389,0.1216645617330128,0.1482410874755607,0.1704986628635966,0.1890549374127218,0.6582139895830817,-1.909875230590918,0.0,0.0773068699466021,0.0215402252719435,0.0526193061159985,0.0797941259193058,0.1028960407355433,0.1296846516902193,8,RNN_long,FNN,1000,No
2,0.8776539059438307,0.8758067915544403,0.8866655701137431,0.8812583955069071,0.8764338255728776,0.8647324226884339,0.1430432165282145,0.0978044156972851,0.1354586732714185,0.1491893202252877,0.1552265329910549,0.1667922635529092,0.6548626274082042,-1.7637277964768523,0.0,0.078687589963443,0.0369687814761285,0.0682660884246006,0.0803201997877148,0.0926441701378207,0.1152387099909506,8,RNN_long,FNN,1000,No
3,0.9242343871252254,0.908884429438018,0.924921978116681,0.9365234562964168,0.9313185418807134,0.92504914247225,0.1217427070762725,0.0939587717853089,0.1243628272605528,0.1253320439121627,0.1266172416326126,0.1273586592142146,0.6707848106071391,-1.6043458531459889,0.0,0.0616933126567444,0.0387607594505771,0.0572304741300329,0.0609371077414289,0.0706551208057294,0.0808831011559537,8,RNN_long,FNN,1000,No
4,0.9610709631729384,0.9600996818548396,0.9648870811804432,0.9665699330693408,0.9611263008744374,0.9473033793514472,0.1060853153346907,0.087647863294528,0.1128897321422309,0.1093567062348177,0.1022765551515284,0.1119886723258436,0.706544275037806,-1.4242986521296297,0.0,0.0476340444929502,0.0295401935766673,0.0459605321081459,0.0504189776804348,0.0517108111284135,0.0605397079710896,8,RNN_long,FNN,1000,No
1,0.8825802043691783,0.902571640495094,0.9029563906421308,0.8914345370379397,0.8620533234449639,0.8349742010424381,0.139577829833232,0.0817649387779332,0.1216117972666343,0.1359904693752608,0.163971684995799,0.1917097966125349,0.6701043122964537,-1.9308793459079472,0.0,0.076477787746163,0.0285155528025727,0.0551717673386615,0.0697625177968919,0.0976085334772115,0.1313305673154771,9,RNN_long,FNN,1000,No
2,0.9145935494549554,0.914819882745991,0.9352615080793436,0.919672512440188,0.9040249837600928,0.8900237947861973,0.1341043944034867,0.0963358951977249,0.118278728594132,0.1338777604325443,0.1506654568881681,0.1708553682004793,0.667813034367168,-1.7714476505879222,0.0,0.0695734637516589,0.0336096663878355,0.0504865307961729,0.0638099284744701,0.0845011461749679,0.1154600469248478,9,RNN_long,FNN,1000,No
3,0.9527107894196432,0.9629487958326564,0.9559656299396808,0.9525136492836492,0.9450565204017116,0.9365094356003084,0.1217982196311044,0.0876767793036157,0.1164159422869603,0.121549432399383,0.1333498852667992,0.1440784578389345,0.6901901046857056,-1.5655107807951587,0.0,0.0606984891383773,0.032744645011906,0.0485446119815915,0.0559541216531147,0.0749038614291194,0.0913452056161547,9,RNN_long,FNN,1000,No
4,0.9591419242042284,0.955694839362528,0.9658046976665426,0.9669923947322108,0.959486392773669,0.9412070864193198,0.1140623370328736,0.088902592060364,0.1116889568945252,0.1166049910522558,0.1197359517525256,0.1275363048040118,0.7211830541411278,-1.3978792744349071,0.0,0.0512994783780071,0.0292250332964256,0.0427411578434398,0.053876900072209,0.0624724746230522,0.0681818260549089,9,RNN_long,FNN,1000,No
1,0.8912392122082745,0.925703780942381,0.9070570932173484,0.8896219801145896,0.8695168248354728,0.8448531330419558,0.1353189721851248,0.072826650199084,0.1195891038929034,0.1427030464706596,0.1581024300477476,0.1689359664592931,0.6609886143781379,-1.756062803614718,0.0003862495171881,0.0671760407515443,0.0229314608448253,0.0499207922180292,0.0696998002655716,0.0885006403773393,0.104827510051956,0,RNN_long,RSF,1000,No
2,0.9213495667567496,0.9208734152953866,0.9347527290314208,0.9279793487689302,0.9142535130653608,0.9025667905938832,0.1364698578718992,0.0929096587319799,0.127863887801135,0.1447045390280775,0.1526126027017532,0.1484871451812817,0.6625210920981324,-1.746533216306833,0.0009025270758122,0.0666698284593537,0.0312614632140227,0.0575380136370252,0.0733309978187332,0.083062520721629,0.0881561469053584,0,RNN_long,RSF,1000,No
3,0.9207208433603854,0.9096855197637762,0.9202662708316226,0.9240141565094776,0.9272992419421664,0.9299340178243506,0.1361239172734035,0.0955690683978904,0.1372026660832294,0.1489696390584004,0.14296778430074,0.1351420909045982,0.6620398052447254,-1.676231377828045,0.0,0.0690449429511996,0.0397297731113997,0.0700112101137672,0.0793432130118725,0.0793505877050091,0.0767899308139496,0,RNN_long,RSF,1000,No
4,0.9119561169851732,0.88741700312606,0.9056599816048404,0.9282719118650788,0.9318408762971664,0.9245918371463948,0.1309582053737589,0.0978362341656646,0.1382966192067603,0.1401790786584104,0.131956928588787,0.1289641559164911,0.6764002834537525,-1.5591823002623784,0.0,0.0639238558357358,0.039354930365099,0.0679059319463656,0.0732877793246524,0.069082464586208,0.0699881729563541,0,RNN_long,RSF,1000,No
1,0.9094146805933644,0.9397642551242894,0.9324698337383288,0.9082847969098412,0.8872239271782876,0.8578848380080509,0.1307241484655772,0.0738707321964219,0.1184322458036946,0.1371857185485555,0.1483285912055559,0.1640293444125836,0.6773742854357243,-1.8934869109423176,0.0007724990343762,0.0677027666077506,0.0254709847180084,0.05352731686395,0.0718598356054878,0.0835985290017322,0.1040571668495745,1,RNN_long,RSF,1000,No
2,0.9380935844726088,0.9324877094690558,0.9424810914578922,0.9487633030315036,0.9384074218115108,0.9274915971159936,0.1280826020409343,0.0952135749122923,0.1255220438598632,0.1300606561882181,0.1366967000650575,0.1448884411889041,0.6584229296147187,-1.786274648161471,0.0004512635379061,0.064908895792857,0.037702206184892,0.0596821474952379,0.0633576432794475,0.0741014802016893,0.0897010018030184,1,RNN_long,RSF,1000,No
3,0.9557166227314244,0.9334316505230156,0.9675884394033416,0.9680883096493822,0.9596386278454232,0.9551240639350944,0.1154965639888248,0.0904756140180527,0.1135687868891624,0.1175033421738267,0.1243291109027067,0.1226944179611538,0.660674999762725,-1.6421922287829822,0.0016339869281045,0.0555107162664498,0.0363680274300789,0.04895961393674,0.054647850963982,0.0660464542219529,0.071531634779495,1,RNN_long,RSF,1000,No
4,0.9681672835811546,0.9712329598125408,0.974081970086776,0.9707441526450312,0.9635751481306376,0.9523119156743002,0.1086125928794446,0.0835321223423897,0.1088598385069145,0.112910590304993,0.1119296574912994,0.1179684480867532,0.699023983986324,-1.5067926289038611,0.001310615989515,0.0453683093712372,0.0261272598996856,0.0404310913635766,0.0480595148135931,0.0528721071236361,0.0593515736556946,1,RNN_long,RSF,1000,No
1,0.8972169206286604,0.9399085710193814,0.9142702492568078,0.8918473954376196,0.8707527620695307,0.847497581498291,0.1344816508414877,0.0697295883564958,0.1139247496856041,0.1365334901297282,0.1613178344774181,0.182571469789905,0.6642055512174091,-1.8186701840370167,0.0,0.0699935836528277,0.0216488784735841,0.0471922844804939,0.0670282946434801,0.0931818975087475,0.1209165631578328,2,RNN_long,RSF,1000,No
2,0.9390856034966738,0.9348669250908328,0.946326832670062,0.9471287300368852,0.9390556555374922,0.9257791781796668,0.1310021377411949,0.0855186781641254,0.1153556049113508,0.1344542817256134,0.1486772923041616,0.1655240658831823,0.674531107037649,-1.7063204685547702,0.0,0.0675144262385102,0.0274295860874061,0.0481334893433137,0.0671276266343081,0.0863979007766238,0.1084835283508994,2,RNN_long,RSF,1000,No
3,0.961618347951193,0.957997105715886,0.9665997295966724,0.965594898223431,0.961817377952282,0.9532397597256868,0.1235777858943696,0.0872561568832121,0.1162357234111825,0.1272060572060755,0.1363236542404008,0.1418352605564273,0.6907624118523581,-1.5606396518214642,0.0005446623093681,0.0634992265806713,0.0335340207529401,0.0527945968287153,0.0638266694361337,0.0771597625619084,0.0901810833236592,2,RNN_long,RSF,1000,No
4,0.9528072908065254,0.9540468109630124,0.955534755673938,0.9569208900701864,0.9495170070507346,0.9423550516531316,0.114024537585938,0.0845200601414961,0.1135986855556751,0.1177678595045548,0.1202704460609978,0.1244022583035526,0.7168713426795146,-1.4242723503895822,0.0,0.0523261138878154,0.0285914934799265,0.0467609487227586,0.0547873201798152,0.06421689617974,0.0672739108768367,2,RNN_long,RSF,1000,No
1,0.8900067008804764,0.9432647829541652,0.9173587873872668,0.8848858938797415,0.8527191425670115,0.8216081615406639,0.1336656575780327,0.0714846153514576,0.1108144605251468,0.1373887184018082,0.160295400080224,0.1808434872584459,0.6681818872994278,-1.929047254218112,0.0007724990343762,0.0671316147674677,0.0203861474810247,0.0406096141893292,0.0654053925900482,0.0908025922761678,0.1184543273007686,3,RNN_long,RSF,1000,No
2,0.9211283658486114,0.9392647324062168,0.9376688881457528,0.9239388278130172,0.9061845297489206,0.8805961623818273,0.1293263079136014,0.0849826114870991,0.1159299697432485,0.1333698153809509,0.1440842938733748,0.1628596938265634,0.6795831629952129,-1.821893755568481,0.0,0.063154350586936,0.0236798808781851,0.0465216713756155,0.0626498581689007,0.0788961334478811,0.1040242090640973,3,RNN_long,RSF,1000,No
3,0.950580345073982,0.9430821489811088,0.9585245574253204,0.9590261750674788,0.9477453436056372,0.9422316719072128,0.1231800847649328,0.0910282699729177,0.120638277453183,0.1254936789053831,0.1344868023485154,0.1331748907323817,0.6884485065914979,-1.7256001780997938,0.0,0.061703736490569,0.0358325566703996,0.0546098181555146,0.0607361850627888,0.0752881325691511,0.0820519899949911,3,RNN_long,RSF,1000,No
4,0.9620492534105228,0.9630033700012656,0.9673213539717922,0.9644537349036773,0.9594276853995324,0.9497406269021896,0.1151941010799496,0.0869017305154063,0.1127849128966356,0.1233471301703888,0.1189942986821443,0.1243983946258534,0.710237940430879,-1.5944404310791578,0.0,0.0532685612556571,0.0292179164098208,0.0455571711228407,0.059846927463592,0.062418246756124,0.0693025445259079,3,RNN_long,RSF,1000,No
1,0.917252452489734,0.953191525219361,0.9447882970439808,0.9216282564923294,0.8907355321818805,0.8486712209667967,0.1262389041174173,0.0679905301784247,0.1046562269975764,0.1262513957439852,0.152146858139745,0.1758117409983001,0.6827115472513594,-1.844790939863724,0.0,0.0620144050982511,0.0196106221348209,0.0363829569673394,0.056890097372061,0.0851784635381083,0.112009885478926,4,RNN_long,RSF,1000,No
2,0.9464247503321476,0.9542800575351073,0.9610612637346752,0.9574468412054584,0.9346105587262828,0.9118954662220116,0.1263502118492886,0.0823344380559221,0.1097097854888272,0.1281326240214392,0.1451043499732349,0.1625737377713838,0.6858340225354979,-1.7477596693428843,0.0,0.0608319399249971,0.0233399574906287,0.041304051175313,0.0600711125452022,0.0794369293594195,0.1000076490544223,4,RNN_long,RSF,1000,No
3,0.958908334749086,0.9584903440542318,0.972593622349739,0.9625701744497543,0.948834447952973,0.9433859737310104,0.1287209903979765,0.0846710358694521,0.11459201479825,0.134620372034165,0.1486783066731508,0.1493155003032282,0.6862209694105141,-1.62005917647158,0.0,0.0638066790391754,0.0298916079303601,0.0502531140274182,0.0684586936230118,0.0823436517972091,0.0880863278178779,4,RNN_long,RSF,1000,No
4,0.9610383104493776,0.9649345991409056,0.965198934773514,0.9623719716616091,0.9556148855212282,0.949517532110716,0.1261554734311994,0.0836937427226285,0.1202324899975854,0.1347548170305882,0.1365275723831681,0.1425202859042833,0.7138629340385585,-1.4864833621285516,0.0,0.0595262575436967,0.0283320889094721,0.0528049366680044,0.0650167153865115,0.073039970460936,0.0784375762935596,4,RNN_long,RSF,1000,No
1,0.8893570907483712,0.9381038041473106,0.9113083763273824,0.8880045014905273,0.8564143666994585,0.8256940630622508,0.1364379169343158,0.069805009331902,0.1173811807629358,0.1410303586153433,0.1621180087862699,0.1806392298135264,0.6545592130155127,-1.8961937126284336,0.0,0.0707857567176819,0.022221054154968,0.0494797455533014,0.0708360089280147,0.0937290949628885,0.1176628799892371,5,RNN_long,RSF,1000,No
